Date;Days;US Average Earnings;d(US Average Earnings);US Building Permits;US Capacity utilization;US Chicago PMI;US Consumer Confidence;US Consumption, adj;d(US Consumption, adj);US CPI inflation, mm;d(US CPI inflation, mm);US Domestic Car Sales;US Existing Home Sales;d(US Existing Home Sales);US Fed Budget;US Foreign Buying, T-Bonds;US Help Wanted Index;US Housing Starts;US Industrial Output mm;d(US Industrial Output mm);US International Trade $;d(US International Trade $);US ISM mfg PMI;US Leading Indicators;d(US Leading Indicators);US Manufacturing Payroll;US Mich conditions prel;US Mich expecations prel;US Mich InflErw 1y;US Mich InflErw 5y;US Mich sentiment prel;US National Activity Index;US New Home Sales;US nonfarm payrolls;d(US nonfarm payrolls);US NY NAPM Index;US Personal Income;d(US Personal Income);US Phil Fed business Index;US Producer Prices mm;d(US Producer Prices mm);US Unemployment;EZ Producer Prices mm;d(EZ Producer Prices mm);DE Exports;d(DE Exports);DE Imports mm;d(DE Imports mm);DE Producer Prices;d(DE Producer Prices);DE Wholesale price index;US Current Account;d(US Current Account)
9/30/1989 2:00;10865;1.309090909;0.005227273;1.380548303;1.844755245;1.465917746;1.708418891;1.246287129;0.001031353;1.374311373;0.003647523;1.420127311;1.311688312;0.018707483;1.367274194;1.323246079;1.825581395;1.326101695;1.274832215;-0.003817114;1.884167739;0.002971839;1.409876543;1.293924466;-0.002326218;1.733381765;1.764309764;1.688958009;1.3;1;1.731343284;1.474418605;1.286393911;1.399991824;0.003740343;1.985077335;1.260188088;0.002089864;1.154879141;1.38576349;0.00822809;1.214285714;1.406378432;0.005424955;1.210322196;-0.005842283;1.166119374;0.012233597;1.4217119;0.007306889;1.368;1.85508211;0.00823512
10/31/1989 1:00;10896;1.314545455;0.0025;1.41383812;1.825874126;1.566831683;1.715605749;1.248762376;0.0017533;1.378839333;0.004402183;1.189299788;1.302411874;-0.016852195;1.302958065;1.221121592;1.837209302;1.414915254;1.273657718;0.000852908;1.870555036;-0.01390148;1.42962963;1.288998358;-0.001368363;1.728478024;1.718855219;1.66718507;1.32;1;1.699834163;1.494573643;1.292102759;1.402260557;0.004040115;1.986086729;1.263322884;0.003396029;1.127126231;1.392652124;0.004114045;1.214285714;1.412954134;0.003027563;1.198389021;-0.004972156;1.177709098;0.000804842;1.432150313;0.004697286;1.362666667;1.85508211;-0.00052559
11/30/1989 1:00;10926;1.314545455;0.001969697;1.400130548;1.831468531;1.522658035;1.696098563;1.25;0.002990924;1.382612633;0.002829975;1.174749924;1.287569573;-0.016233766;1.291187097;1.373949941;1.813953488;1.374915254;1.277013423;0.007480425;1.869092876;0.029893847;1.42962963;1.29228243;0.00410509;1.726843444;1.664983165;1.622083981;1.31;1;1.650082919;1.617054264;1.329210276;1.407922168;0.003663696;1.988605668;1.26645768;0.002438175;1.150402865;1.394948335;0.003348641;1.228571429;1.412296564;-0.000191791;1.201372315;-0.003977725;1.168050995;-0.009336166;1.43006263;-0.002261656;1.352;1.85508211;-0.004555992
12/31/1989 1:00;10957;1.319090909;0.003712121;1.451044386;1.859440559;1.525133283;1.674537988;1.254950495;0.005672442;1.385631273;0.00641461;1.229918157;1.280148423;0.02860235;1.339448387;1.267352848;1.825581395;1.307118644;1.285402685;4.19E-05;1.913834951;-0.001186786;1.444444444;1.295566502;0.003420909;1.725935343;1.614478114;1.640746501;1.31;1;1.64344942;1.586046512;1.277830637;1.409863876;0.004321152;1.989469564;1.268547544;0.003047719;1.21038496;1.402985075;0.019326445;1.228571429;1.414269275;0.00397282;1.195405728;0.020634447;1.164187754;0.002092589;1.43006263;0.001391788;1.362666667;1.847271838;-0.004555992
1/31/1990 1:00;10988;1.321818182;0.00469697;1.66383812;1.813986014;1.515422696;1.607802875;1.25990099;0.002165842;1.394687193;0.006854829;1.434222492;1.3283859;0.004792826;1.4138129;1.268843717;1.837209302;1.510508475;1.279026846;0.001104586;1.871680898;-0.00714143;1.439506173;1.297208539;-0.00561029;1.711042499;1.779461279;1.608087092;1.37;1;1.684908789;1.539534884;1.26831589;1.416854024;0.006470656;1.992579589;1.272727273;0.004440961;1.113697404;1.428243398;0.013490241;1.228571429;1.419201052;0.003438545;1.234188544;0.010690135;1.169982615;0.002414526;1.432150313;0.001043841;1.354666667;1.847271838;0.000602183
2/28/1990 1:00;11016;1.328181818;0.004924242;1.390339426;1.852447552;1.553884235;1.609856263;1.25990099;0.00154703;1.398460494;0.003899077;1.297059715;1.285714286;-0.033549784;1.273525806;1.269402793;1.779069767;1.433220339;1.289261745;0.009759508;1.905500643;0.011821558;1.486419753;1.287356322;-0.0015052;1.728659644;1.683501684;1.575427683;1.37;1;1.626865672;1.702325581;1.240723121;1.421861587;0.004833831;1.994807531;1.276907001;0.003570185;1.054610564;1.427095293;-0.003348641;1.214285714;1.420516193;0.000397282;1.213305489;-0.013051909;1.168050995;-0.001770652;1.432150313;0.000173974;1.338666667;1.847271838;0.000340709
3/31/1990 2:00;11047;1.330909091;0.001893939;1.33616188;1.867832168;1.589108911;1.649897331;1.263613861;0.003506601;1.402988454;0.003521747;1.297514398;1.27458256;-0.015615337;1.215087097;1.123785086;1.755813953;1.332881356;1.294630872;0.001230425;1.888115569;-0.003603004;1.50617284;1.293924466;0.000957854;1.723937523;1.760942761;1.575427683;1.33;1;1.656716418;1.607751938;1.224548049;1.426255978;0.002369224;1.996762664;1.280041797;0.003918495;1.073410922;1.425947187;-0.001339457;1.2;1.42100937;0.001808318;1.216288783;-0.000248608;1.169982615;0.012716502;1.434237996;0.007132916;1.354666667;1.847855911;0.000340709
4/30/1990 2:00;11077;1.332727273;0.002121212;1.264360313;1.84965035;1.614432597;1.616016427;1.266089109;0.00154703;1.405252434;0.001320655;1.294786299;1.252319109;-0.014378479;1.522029032;1.303678431;1.755813953;1.305084746;1.293120805;-0.000433445;1.90345362;0.0061959;1.508641975;1.287356322;-0.00561029;1.719760262;1.803030303;1.615863142;1.32;1.412371134;1.699834163;1.440310078;1.194100856;1.42707354;0.001858249;1.997126409;1.284221526;0.001915709;1.316025067;1.424799082;-1.85E-17;1.228571429;1.423968437;0.00243849;1.208830549;-0.008452665;1.18543558;-0.009658103;1.444676409;0.007132916;1.365333333;1.847855911;-0.001603935
5/31/1990 2:00;11108;1.335454545;0.003409091;1.219321149;1.847552448;1.642802742;1.616016427;1.267326733;0.002475248;1.406761754;0.003836188;1.268414671;1.248608534;0.001082251;1.250058065;1.213509562;1.720930233;1.280677966;1.295134228;0.003397651;1.898540765;0.007581296;1.496296296;1.285714286;0.001778872;1.710497639;1.781144781;1.544323484;1.3;1.443298969;1.645107794;1.548837209;1.186489058;1.430118955;0.001982586;1.998481362;1.284221526;0.001219087;1.375111907;1.425947187;0.001148106;1.228571429;1.425119185;-9.59E-05;1.201372315;-0.009608691;1.156461271;-0.008724487;1.446764092;0.000521921;1.373333333;1.847855911;0.010886839
6/30/1990 2:00;11138;1.339090909;0.00280303;1.246083551;1.853146853;1.604531607;1.565708419;1.271039604;0.00330033;1.412799034;0.005345509;1.276902092;1.250463822;-0.003092146;1.351274194;1.307219244;1.709302326;1.256949153;1.298489933;0.000559284;1.91455141;-0.006675976;1.488888889;1.288998358;0.000821018;1.706683618;1.754208754;1.502332815;1.34;1.474226804;1.606965174;1.547286822;1.196955281;1.430466419;-0.000197577;1.998635954;1.287356322;0.003570185;1.423455685;1.427095293;0.001339457;1.2;1.424132829;-0.001959011;1.195405728;0.013971758;1.175777477;0.024418904;1.446764092;-0.002261656;1.365333333;1.866519064;0.010886839
7/31/1990 2:00;11169;1.340909091;0.001515152;1.226501305;1.833566434;1.553503427;1.558521561;1.273514851;0.002372112;1.417326994;0.00641461;1.281600485;1.246753247;0.016388374;1.303470968;1.330757763;1.709302326;1.252881356;1.296812081;0.000321588;1.88592233;-0.020213134;1.424691358;1.285714286;-0.006431308;1.693606974;1.730639731;1.513219285;1.3;1.432989691;1.605306799;1.437209302;1.194100856;1.429607979;-0.002869981;1.998254021;1.290491118;0.001915709;1.42435094;1.43053961;0.009184845;1.242857143;1.423475259;0.005356458;1.224194511;0.016631862;1.197411628;0.02337261;1.444676409;0.004175365;1.354666667;1.866519064;-0.000795742
8/31/1990 2:00;11200;1.342727273;0.002878788;1.220626632;1.838461538;1.518278751;1.383983573;1.275990099;0.002681518;1.425628254;0.007861042;1.296453471;1.27458256;0.000154607;1.217035484;1.320077984;1.662790698;1.214915254;1.299832215;0.003887025;1.88261785;0.002198113;1.412345679;1.277504105;-0.007662835;1.683617871;1.602693603;1.289269051;1.42;1.474226804;1.409618574;1.485271318;1.180780209;1.425356661;-0.003111842;1.996362544;1.29153605;0.00226402;1.353625783;1.445464983;0.01731726;1.271428571;1.434325169;0.010411529;1.223747017;-3.73E-05;1.22001159;0.016708518;1.455114823;0.010438413;1.376;1.866519064;-0.005316644
9/30/1990 2:00;11230;1.346363636;0.002878788;1.159921671;1.840559441;1.518849962;1.393223819;1.278465347;0.001134488;1.432420195;0.007043494;1.376932404;1.244897959;-0.023964131;1.454090323;1.285386622;1.651162791;1.211525424;1.302013423;-0.002796421;1.885629898;0.002274876;1.372839506;1.270935961;-0.007389163;1.676716309;1.555555556;1.225505443;1.43;1.484536082;1.349917081;1.413953488;1.150333016;1.423680661;-0.002297688;1.995616865;1.294670846;0.001044932;1.091316025;1.462686567;0.016169154;1.3;1.442380404;0.008753904;1.228520286;0.004599244;1.229862855;0.004136888;1.463465553;0.009394572;1.384;1.857404817;-0.005316644
10/31/1990 1:00;11261;1.348181818;0.001590909;1.126631854;1.788811189;1.475247525;1.157084189;1.278465347;0.000618812;1.439212135;0.004402183;1.304183086;1.233766234;-0.017934447;1.285922581;1.238739643;1.593023256;1.146440678;1.293456376;-0.012737696;1.885834601;-0.00501277;1.340740741;1.26272578;-0.008210181;1.670359608;1.378787879;1.102643857;1.44;1.474226804;1.202321725;1.341085271;1.120837298;1.420389977;-0.003394582;1.994152789;1.293625914;-0.000435388;1.06266786;1.476463835;0.011863758;1.3;1.45043564;0.002328895;1.230459427;-0.004276054;1.234885069;0.020990278;1.471816284;0.001043841;1.4;1.857404817;-0.001986903
11/30/1990 1:00;11291;1.35;0.002348485;1.137075718;1.711888112;1.448400609;1.147843943;1.27970297;0.000206271;1.441476115;0.00264131;1.21915732;1.207792208;-0.02288188;1.233151613;1.342498351;1.546511628;1.235254237;1.279362416;-0.011661074;1.88435782;0.02839026;1.29382716;1.256157635;-0.001778872;1.64366146;1.420875421;1.132192846;1.43;1.474226804;1.237147595;1.257364341;1.147478592;1.417446756;-0.001955334;1.992843304;1.294670846;0.002002786;1.227394808;1.484500574;-0.00105243;1.342857143;1.447312181;-0.004397501;1.222702864;-0.002610382;1.266756809;0.01369841;1.465553236;-0.009568546;1.376;1.857404817;0.019224964
12/31/1990 1:00;11322;1.352727273;0.002348485;1.084856397;1.662937063;1.423648134;1.142710472;1.278465347;-0.002578383;1.445249415;0.00415063;1.246438315;1.192949907;-0.009431045;1.363267742;1.3376817;1.534883721;1.115932203;1.27147651;-0.005942394;1.932594455;0.018863074;1.281481481;1.257799672;-0.002052545;1.637486378;1.375420875;1.146189736;1.43;1.463917526;1.228855721;1.35503876;1.119885823;1.416220415;-0.001367712;1.992297686;1.296760711;0.000435388;1.118173679;1.47761194;9.57E-05;1.357142857;1.445832648;0.006781193;1.228520286;0.01530181;1.263279892;0.01532419;1.459290188;0.00782881;1.370666667;1.890361899;0.019224964
1/31/1991 1:00;11353;1.354545455;0.001742424;1.035900783;1.625874126;1.396801219;1.080082136;1.275990099;0.000309406;1.449022715;0.002326868;1.160654744;1.192949907;0.021335807;1.392422581;1.307979013;1.5;1;1.266107383;-0.006291946;1.919025617;-0.003125366;1.241975309;1.252873563;0.001231527;1.626044315;1.390572391;1.169517885;1.35;1.474226804;1.250414594;1.313178295;1.059942912;1.41378817;-0.004692461;1.991215543;1.295715778;-0.000261233;1.213070725;1.484500574;-0.000287026;1.371428571;1.458326484;0.006986684;1.244331742;-0.005394789;1.292640525;-0.003187174;1.478079332;0.011830202;1.394666667;1.890361899;-0.011882932
2/28/1991 1:00;11381;1.356363636;0.001666667;1.079634465;1.579020979;1.444973343;1.124229979;1.27970297;0.006084983;1.449777375;-6.29E-05;1.187481055;1.228200371;0.022108844;1.302609677;1.422517847;1.465116279;1.113220339;1.258724832;-0.007480425;1.936820096;0.021276855;1.24691358;1.261083744;0.008483853;1.604794769;1.37037037;1.275272162;1.3;1.474226804;1.310116086;1.331782946;1.137012369;1.407533827;-0.004993936;1.988432888;1.296760711;0.00113201;1.432408236;1.475315729;-0.00928052;1.4;1.457175736;-0.003904324;1.219868735;-0.013623707;1.258064516;-0.018269912;1.478079332;-0.005219207;1.402666667;1.890361899;0.063955559
3/31/1991 1:00;11412;1.358181818;0.002727273;1.117493473;1.544055944;1.439832445;1.347022587;1.285891089;0.002268977;1.449777375;0.000943325;1.211882389;1.233766234;0.009585652;1.254280645;1.035064079;1.453488372;1.083389831;1.252852349;-0.002376957;1.95566733;0.0189374;1.279012346;1.267651888;0.006431308;1.591536506;1.521885522;1.625194401;1.29;1.474226804;1.597014925;1.345736434;1.160799239;1.404263582;-0.003684135;1.986977906;1.297805643;0.001567398;1.523724261;1.469575201;-0.002870264;1.428571429;1.454216669;0.001575429;1.218227924;-0.022536297;1.263279892;-0.007710386;1.473903967;0.005915101;1.384;2;0.063955559
4/30/1991 2:00;11442;1.361818182;0.003863636;1.12075718;1.547552448;1.38175933;1.329568789;1.284653465;0.000928218;1.452041355;0.003270193;1.121703547;1.254174397;0.029839208;1.4839;1.281157717;1.441860465;1.137627119;1.255201342;0.007466443;1.970405895;0.000946748;1.330864198;1.274220033;0.006568144;1.583181983;1.523569024;1.472783826;1.28;1.432989691;1.499170813;1.541085271;1.161750714;1.399950946;-0.003917481;1.985059148;1.299895507;0.002002786;1.45568487;1.469575201;0.002678913;1.414285714;1.459806017;0.00376733;1.183174224;0.003405927;1.247633765;0.024161355;1.488517745;0.009916493;1.394666667;2;-0.006332357
5/31/1991 2:00;11473;1.365454545;0.003181818;1.169712794;1.594405594;1.482482864;1.298767967;1.288366337;0.001959571;1.455814655;0.003647523;1.179296757;1.285714286;0.01886209;1.214948387;1.475300324;1.430232558;1.134237288;1.266442953;0.01303132;1.960463212;-0.004882394;1.372839506;1.280788177;0.006020799;1.578459862;1.45959596;1.423017107;1.27;1.453608247;1.441127695;1.520930233;1.170313987;1.39733475;-4.94E-05;1.983895161;1.301985371;0.003570185;1.614145031;1.473019518;0.000956755;1.442857143;1.460463587;0.000301386;1.221211217;0.01276601;1.301719142;0.016467066;1.490605428;1.50E-15;1.405333333;2;-0.019629061
6/30/1991 2:00;11503;1.368181818;0.00280303;1.152088773;1.640559441;1.502665651;1.315195072;1.288366337;0.001856436;1.458833296;0.002075315;1.205516823;1.285714286;-0.015769944;1.378777419;1.175076694;1.453488372;1.161355932;1.277852349;0.005494966;1.963826179;0.002114039;1.516049383;1.287356322;0.011357417;1.573556121;1.508417508;1.491446345;1.29;1.463917526;1.504145937;1.596899225;1.169362512;1.399112946;0.000669378;1.984686308;1.306165099;0.00148032;1.624888093;1.470723307;-0.003827019;1.442857143;1.46194312;0.004123514;1.202863962;-0.003729117;1.275642264;-0.011187303;1.492693111;0.009742519;1.410666667;1.966350181;-0.019629061
7/31/1991 2:00;11534;1.370909091;0.001742424;1.157963446;1.632167832;1.547600914;1.31211499;1.292079208;0.001959571;1.460342616;0.002138203;1.233707184;1.25974026;-0.029839208;1.255383871;1.273488345;1.418604651;1.179661017;1.277684564;-0.000978747;1.961618318;-0.005502593;1.52345679;1.300492611;0.003968254;1.568833999;1.579124579;1.468118196;1.27;1.432989691;1.517412935;1.545736434;1.164605138;1.398152312;-0.000589325;1.984258907;1.305120167;-3.39E-15;1.773500448;1.46727899;-0.000669728;1.428571429;1.46769686;0.003191956;1.222553699;0.024326273;1.289743094;0.008627905;1.507306889;0.006610995;1.421333333;1.966350181;0.005336264
8/31/1991 2:00;11565;1.371818182;0.001287879;1.139033943;1.632867133;1.619002285;1.295687885;1.292079208;0.001237624;1.463361256;0.003270193;1.188845105;1.235621521;-0.006029685;1.246293548;1.274706844;1.418604651;1.170169492;1.279194631;0.00678132;1.954278278;-0.007487474;1.580246914;1.295566502;-0.002189381;1.57046858;1.515151515;1.482115086;1.28;1.412371134;1.502487562;1.502325581;1.17887726;1.398458897;0.000655752;1.984395312;1.307210031;0.003047719;1.836168308;1.469575201;0.002583238;1.442857143;1.468190038;0.002041208;1.238663484;-0.005705549;1.286073015;-0.005183182;1.505219207;0.001217815;1.397333333;1.966350181;-0.017724789
9/30/1991 2:00;11595;1.373636364;0.001363636;1.158616188;1.673426573;1.634424981;1.262833676;1.294554455;0.000412541;1.466379896;0.002012427;1.194452865;1.243042672;-0.004792826;1.364880645;1.198844577;1.430232558;1.147118644;1.288926174;0.004236577;1.950111124;0.003382462;1.62962963;1.298850575;0.003284072;1.567925899;1.53030303;1.499222395;1.26;1.402061856;1.51907131;1.626356589;1.141769743;1.399174263;0.00063361;1.984713589;1.310344828;0.002089864;2;1.471871412;0.003348641;1.442857143;1.472135459;0.00265768;1.215692124;-0.016234089;1.281630288;-0.008193291;1.511482255;0.003827418;1.405333333;1.935964829;-0.017724789
10/31/1991 1:00;11626;1.374545455;0.001212121;1.169712794;1.654545455;1.64375476;1.131416838;1.293316832;0.001134488;1.467889216;0.00301864;1.166414065;1.224489796;-0.010049474;1.269051613;1.26586198;1.395348837;1.190508475;1.286409396;-0.003048098;1.961618318;0.019595372;1.585185185;1.300492611;0.000821018;1.565564838;1.483164983;1.407465008;1.28;1.381443299;1.441127695;1.469767442;1.17697431;1.399419532;-0.000647236;1.984822713;1.31138976;0.00113201;1.948970457;1.476463835;0.005931879;1.457142857;1.472957422;0.001013754;1.216437947;0.015761734;1.272937995;0.003026206;1.511482255;-0.000173974;1.408;1.935964829;0.002990542
11/30/1991 1:00;11656;1.376363636;0.0025;1.165143603;1.63986014;1.588156893;1.055441478;1.297029703;0.002268977;1.472417176;0.004213518;1.19809033;1.228200371;0.007266543;1.242954839;1.335416726;1.418604651;1.206779661;1.284563758;-0.00246085;1.979749093;-0.003665146;1.496296296;1.300492611;-0.001778872;1.558663276;1.313131313;1.273716952;1.25;1.391752577;1.288557214;1.468217054;1.225499524;1.398234068;-0.000521195;1.984295282;1.313479624;0.004005573;1.686660698;1.482204363;0.002583238;1.457142857;1.473943778;-0.001917913;1.239558473;0.01497862;1.282982422;-0.008595712;1.511482255;-0.00243563;1.421333333;1.935964829;-0.003209003
12/31/1991 1:00;11687;1.379090909;0.001818182;1.2154047;1.613286713;1.55102818;1.05338809;1.298267327;0.005363036;1.475435816;0.001635097;1.163231282;1.237476809;0.014378479;1.378922581;1.324077525;1.418604651;1.190508475;1.280872483;-0.006627517;1.956237572;-0.019709908;1.42962963;1.298850575;0.003147236;1.550671994;1.286195286;1.267496112;1.23;1.391752577;1.273631841;1.410852713;1.209324453;1.398704165;0.001069643;1.984504435;1.318704284;0.003657262;1.596239928;1.481056257;-0.003444317;1.5;1.470491534;0.000520576;1.240453461;-0.008949881;1.260575623;0.001319941;1.507306889;-0.00295755;1.405333333;1.930463681;-0.003209003
1/31/1992 1:00;11718;1.38;0.001136364;1.225848564;1.573426573;1.530845392;1.029774127;1.306930693;0.005466172;1.476190476;0.001194878;1.177932707;1.25974026;0.038033395;1.336554839;1.418546977;1.395348837;1.256271186;1.274161074;0.000615213;1.951046906;0.011329298;1.441975309;1.307060755;0.008894362;1.53686887;1.316498316;1.230171073;1.23;1.371134021;1.262023217;1.514728682;1.321598478;1.399705678;-0.000327024;1.984950024;1.320794148;0.003657262;1.69919427;1.47761194;3.70E-17;1.5;1.475423311;0.004726286;1.228072792;-0.005606106;1.285879853;0.013923765;1.507306889;0.003479471;1.410666667;1.930463681;0.000772726
2/29/1992 1:00;11747;1.381818182;0.002424242;1.270887728;1.602797203;1.530845392;1;1.308168317;0.001340759;1.478454456;0.003270193;1.200212186;1.304267161;0.025355597;1.228451613;1.323461108;1.418604651;1.306440678;1.282718121;0.010220917;1.96851971;-0.004242699;1.575308642;1.315270936;0.009578544;1.53523429;1.303030303;1.272161742;1.22;1.350515464;1.28358209;1.578294574;1.286393911;1.398356702;-0.000543338;1.984349844;1.326018809;0.003831418;1.6347359;1.481056257;0.002870264;1.514285714;1.47854677;0.002917968;1.231951074;0.006513524;1.280278153;-0.01125169;1.513569937;0.006784969;1.424;1.930463681;-0.002200082
3/31/1992 2:00;11778;1.384545455;0.002348485;1.229112272;1.635664336;1.569687738;1.094455852;1.310643564;0.0017533;1.482227756;0.003144417;1.188390421;1.306122449;-0.002473717;1.223509677;1.121362424;1.453488372;1.338305085;1.291946309;0.009298098;1.942054626;-0.01989877;1.622222222;1.325123153;0.006431308;1.530512169;1.390572391;1.404354588;1.22;1.371134021;1.402985075;1.654263566;1.205518554;1.399378653;0.002377741;1.984804526;1.328108673;0.002438175;1.671441361;1.482204363;0.000669728;1.514285714;1.481670229;0.003630336;1.238812649;0.012579554;1.273517481;0.01282918;1.519832985;0.006437022;1.432;1.926692112;-0.002200082
